,tags,LABEL,count_suno,count_udio,total,length,is_genre,is_instrument,POS,is_voice,is_bpm,is_year,is_key,is_structure
5973,danceable,QUALIFIER,74.0,9.0,83.0,9.0,False,False,ADJ,False,False,False,False,False
5826,cute,QUALIFIER,41.0,56.0,97.0,4.0,False,False,VERB,False,False,False,False,False
5793,cryptic,QUALIFIER,3.0,32.0,35.0,7.0,False,False,ADJ,False,False,False,False,False
5731,crisp,QUALIFIER,10.0,0.0,10.0,5.0,False,False,ADV,False,False,False,False,False
5705,creepy,QUALIFIER,39.0,16.0,55.0,6.0,False,False,PROPN,False,False,False,False,False
5632,cowboy,QUALIFIER,7.0,5.0,12.0,6.0,False,False,NOUN,False,False,False,False,False
5508,cool,QUALIFIER,19.0,19.0,38.0,4.0,False,False,ADJ,False,False,False,False,False
5451,contemporary,QUALIFIER,30.0,15.0,45.0,12.0,False,False,ADJ,False,False,False,False,False
5431,conscious,QUALIFIER,1.0,175.0,176.0,9.0,False,False,ADJ,False,False,False,False,False
5412,confident,QUALIFIER,9.0,22.0,31.0,9.0,False,False,ADJ,False,False,False,False,False
5399,concept album,QUALIFIER,1.0,37.0,38.0,13.0,False,False,"NOUN, NOUN",False,False,False,False,False
6634,depressing,QUALIFIER,19.0,6.0,25.0,10.0,False,False,VERB,False,False,False,False,False
5342,complex,QUALIFIER,35.0,125.0,160.0,7.0,False,False,ADJ,False,False,False,False,False
5253,club,QUALIFIER,44.0,43.0,87.0,4.0,False,False,NOUN,False,False,False,False,False
5156,clear,QUALIFIER,17.0,4.0,21.0,5.0,False,False,ADJ,False,False,False,False,False
5112,clean,QUALIFIER,15.0,1.0,16.0,5.0,False,False,VERB,False,False,False,False,False
4958,cinematic,QUALIFIER,318.0,87.0,405.0,9.0,False,False,NOUN,False,False,False,False,False
4924,christmas,QUALIFIER,9.0,9.0,18.0,9.0,False,False,PROPN,False,False,False,False,False
4903,christian,QUALIFIER,33.0,41.0,74.0,9.0,False,False,PROPN,False,False,False,False,False
4691,chill,QUALIFIER,385.0,18.0,403.0,5.0,False,False,NOUN,False,False,False,False,False
4663,children,QUALIFIER,10.0,1.0,11.0,8.0,False,False,NOUN,False,False,False,False,False
4614,cheerful,QUALIFIER,42.0,7.0,49.0,8.0,False,False,ADJ,False,False,False,False,False
4582,chaotic,QUALIFIER,25.0,37.0,62.0,7.0,False,False,ADJ,False,False,False,False,False
4578,chanting,QUALIFIER,11.0,1.0,12.0,8.0,False,False,VERB,False,False,False,False,False
4473,cathartic,QUALIFIER,2.0,8.0,10.0,9.0,False,False,ADJ,False,False,False,False,False
4379,catchy,QUALIFIER,649.0,142.0,791.0,6.0,False,False,VERB,False,False,False,False,False
5285,cold,QUALIFIER,18.0,85.0,103.0,4.0,False,False,ADJ,False,False,False,False,False
11253,hateful,QUALIFIER,0.0,31.0,31.0,7.0,False,False,ADJ,False,False,False,False,False
8851,exciting,QUALIFIER,10.0,1.0,11.0,8.0,False,False,ADJ,False,False,False,False,False
11263,haunting,QUALIFIER,283.0,36.0,319.0,8.0,False,False,VERB,False,False,False,False,False
16177,optimistic,QUALIFIER,6.0,294.0,300.0,10.0,False,False,ADJ,False,False,False,False,False
14040,male,QUALIFIER,114.0,2.0,116.0,4.0,False,False,NOUN,False,False,False,False,False
14003,majestic,QUALIFIER,8.0,3.0,11.0,8.0,False,False,ADJ,False,False,False,False,False
13977,magical,QUALIFIER,13.0,0.0,13.0,7.0,False,False,ADJ,False,False,False,False,False
13939,lyrical,QUALIFIER,12.0,3.0,15.0,7.0,False,False,ADJ,False,False,False,False,False
13912,lush,QUALIFIER,13.0,805.0,818.0,4.0,False,False,VERB,False,False,False,False,False
13816,love,QUALIFIER,63.0,1310.0,1373.0,4.0,False,False,NOUN,False,False,False,False,False
13784,loud,QUALIFIER,18.0,10.0,28.0,4.0,False,False,ADV,False,False,False,False,False
13755,longing,QUALIFIER,11.0,590.0,601.0,7.0,False,False,VERB,False,False,False,False,False
13733,lonely,QUALIFIER,4.0,215.0,219.0,6.0,False,False,ADJ,False,False,False,False,False
13628,lively,QUALIFIER,12.0,4.0,16.0,6.0,False,False,ADJ,False,False,False,False,False
16402,party,QUALIFIER,41.0,780.0,821.0,5.0,False,False,NOUN,False,False,False,False,False
13593,live,QUALIFIER,22.0,18.0,40.0,4.0,False,False,VERB,False,False,False,False,False
16095,ominous,QUALIFIER,27.0,122.0,149.0,7.0,False,False,ADJ,False,False,False,False,False
13499,lgbt,QUALIFIER,0.0,14.0,14.0,4.0,False,False,PROPN,False,False,False,False,False
16419,passionate,QUALIFIER,31.0,2252.0,2283.0,10.0,False,False,VERB,False,False,False,False,False
13406,layered,QUALIFIER,29.0,12.0,41.0,7.0,False,False,VERB,False,False,False,False,False
13369,latin,QUALIFIER,36.0,19.0,55.0,5.0,False,False,PROPN,False,False,False,False,False
13218,kids,QUALIFIER,13.0,0.0,13.0,4.0,False,False,NOUN,False,False,False,False,False
13046,joyful,QUALIFIER,14.0,3.0,17.0,6.0,False,False,ADJ,False,False,False,False,False
13026,jingle,QUALIFIER,7.0,10.0,17.0,6.0,False,False,PROPN,False,False,False,False,False
12855,japanese,QUALIFIER,129.0,18.0,147.0,8.0,False,False,NOUN,False,False,False,False,False
12826,jamaican,QUALIFIER,9.0,6.0,15.0,8.0,False,False,PROPN,False,False,False,False,False
12682,introspective,QUALIFIER,142.0,989.0,1131.0,13.0,False,False,ADJ,False,False,False,False,True
12629,intricate,QUALIFIER,13.0,6.0,19.0,9.0,False,False,ADJ,False,False,False,False,False
12619,intimate,QUALIFIER,20.0,7.0,27.0,8.0,False,False,VERB,False,False,False,False,False
12617,interview,QUALIFIER,0.0,10.0,10.0,9.0,False,False,NOUN,False,False,False,False,False
12540,intense,QUALIFIER,365.0,34.0,399.0,7.0,False,False,ADJ,False,False,False,False,False
13495,lethargic,QUALIFIER,0.0,15.0,15.0,9.0,False,False,NOUN,False,False,False,False,False
16443,patriotic,QUALIFIER,7.0,8.0,15.0,9.0,False,False,ADJ,False,False,False,False,False
16056,old school,QUALIFIER,36.0,9.0,45.0,10.0,False,False,"ADJ, NOUN",False,False,False,False,False
15885,nostalgic,QUALIFIER,195.0,45.0,240.0,9.0,False,False,ADJ,False,False,False,False,False
15528,mythology,QUALIFIER,1.0,11.0,12.0,9.0,False,False,NOUN,False,False,False,False,False
15510,mystical,QUALIFIER,13.0,4.0,17.0,8.0,False,False,ADJ,False,False,False,False,False
15488,mysterious,QUALIFIER,65.0,151.0,216.0,10.0,False,False,ADJ,False,False,False,False,False
15744,night,QUALIFIER,5.0,5.0,10.0,5.0,False,False,NOUN,False,False,False,False,False
15338,motivational,QUALIFIER,14.0,3.0,17.0,12.0,False,False,NOUN,False,False,False,False,False
15770,nihilistic,QUALIFIER,1.0,10.0,11.0,10.0,False,False,ADJ,False,False,False,False,False
15283,moody,QUALIFIER,96.0,13.0,109.0,5.0,False,False,ADJ,False,False,False,False,False
15164,modern,QUALIFIER,108.0,49.0,157.0,6.0,False,False,ADJ,False,False,False,False,False
15100,misanthropic,QUALIFIER,0.0,30.0,30.0,12.0,False,False,NOUN,False,False,False,False,False
15070,minimalistic,QUALIFIER,17.0,74.0,91.0,12.0,False,False,ADJ,False,False,False,False,False
15063,minimalist,QUALIFIER,12.0,5.0,17.0,10.0,False,False,NOUN,False,False,False,False,False
15030,minimal,QUALIFIER,55.0,6.0,61.0,7.0,False,False,ADJ,False,False,False,False,False
15828,nocturnal,QUALIFIER,6.0,567.0,573.0,9.0,False,False,ADJ,False,False,False,False,False
15992,occult,QUALIFIER,6.0,18.0,24.0,6.0,False,False,NOUN,False,False,False,False,False
14846,menacing,QUALIFIER,8.0,2.0,10.0,8.0,False,False,VERB,False,False,False,False,False
14602,melodic,QUALIFIER,1342.0,5086.0,6428.0,7.0,False,False,ADJ,False,False,False,False,False
14568,mellow,QUALIFIER,297.0,621.0,918.0,6.0,False,False,VERB,False,False,False,False,False
14539,melancholy,QUALIFIER,95.0,49.0,144.0,10.0,False,False,ADJ,False,False,False,False,False
14483,melancholic,QUALIFIER,489.0,1218.0,1707.0,11.0,False,False,ADJ,False,False,False,False,False
14449,meditative,QUALIFIER,20.0,73.0,93.0,10.0,False,False,ADJ,False,False,False,False,False
14398,mechanical,QUALIFIER,7.0,158.0,165.0,10.0,False,False,ADJ,False,False,False,False,False
14362,masterpiece,QUALIFIER,10.0,0.0,10.0,11.0,False,False,NOUN,False,False,False,False,False
14339,martial,QUALIFIER,1.0,22.0,23.0,7.0,False,False,ADJ,False,False,False,False,False
14310,manic,QUALIFIER,2.0,53.0,55.0,5.0,False,False,ADJ,False,False,False,False,False
11255,haunted,QUALIFIER,10.0,2.0,12.0,7.0,False,False,VERB,False,False,False,False,False
15843,noisy,QUALIFIER,2.0,80.0,82.0,5.0,False,False,ADV,False,False,False,False,False
15854,nordic,QUALIFIER,12.0,3.0,15.0,6.0,False,False,ADJ,False,False,False,False,False
15884,nostalgia,QUALIFIER,15.0,8.0,23.0,9.0,False,False,NOUN,False,False,False,False,False
14796,melodious,QUALIFIER,15.0,1.0,16.0,9.0,False,False,ADJ,False,False,False,False,False
16450,peaceful,QUALIFIER,12.0,89.0,101.0,8.0,False,False,ADJ,False,False,False,False,False
15568,nature,QUALIFIER,16.0,9.0,25.0,6.0,False,False,NOUN,False,False,False,False,False
16770,poetic,QUALIFIER,25.0,168.0,193.0,6.0,False,False,ADJ,False,False,False,False,False
12062,hypnotic,QUALIFIER,50.0,230.0,280.0,8.0,False,False,ADJ,False,False,False,False,False
11676,high-energy,QUALIFIER,146.0,16.0,162.0,11.0,False,False,"ADJ, PUNCT, NOUN",False,False,False,False,False
11534,hedonistic,QUALIFIER,0.0,200.0,200.0,10.0,False,False,ADJ,False,False,False,False,False
11551,heroic,QUALIFIER,25.0,6.0,31.0,6.0,False,False,ADJ,False,False,False,False,False
16707,piz,QUALIFIER,0.0,12.0,12.0,3.0,False,False,PROPN,False,False,False,False,False
16726,playful,QUALIFIER,332.0,785.0,1117.0,7.0,False,False,ADJ,False,False,False,False,False
11975,humorous,QUALIFIER,40.0,64.0,104.0,8.0,False,False,ADJ,False,False,False,False,False
11572,hi-fi,QUALIFIER,7.0,3.0,10.0,5.0,False,False,"NOUN, NOUN, NOUN",False,False,False,False,False
11587,high,QUALIFIER,13.0,0.0,13.0,4.0,False,False,ADJ,False,False,False,False,False
11974,humor,QUALIFIER,3.0,7.0,10.0,5.0,False,False,NOUN,False,False,False,False,False
11894,horror,QUALIFIER,61.0,21.0,82.0,6.0,False,False,NOUN,False,False,False,False,False
11598,high energy,QUALIFIER,81.0,6.0,87.0,11.0,False,False,"ADJ, NOUN",False,False,False,False,False
11869,hopeful,QUALIFIER,17.0,6.0,23.0,7.0,False,False,ADJ,False,False,False,False,False
11624,high notes,QUALIFIER,30.0,0.0,30.0,10.0,False,False,"ADJ, NOUN",False,False,False,False,False
11867,hope,QUALIFIER,10.0,2.0,12.0,4.0,False,False,NOUN,False,False,False,False,False
11816,hit single,QUALIFIER,1.0,13.0,14.0,10.0,False,False,"VERB, ADJ",False,False,False,False,False
11813,hit,QUALIFIER,10.0,0.0,10.0,3.0,False,False,VERB,False,False,False,False,False
12134,iconic,QUALIFIER,3.0,23.0,26.0,6.0,False,False,ADJ,False,False,False,False,False
11402,heavy,QUALIFIER,300.0,853.0,1153.0,5.0,False,False,ADJ,False,False,False,False,False
11650,high quality,QUALIFIER,13.0,2.0,15.0,12.0,False,False,"ADJ, NOUN",False,False,False,False,False
12424,infernal,QUALIFIER,0.0,16.0,16.0,8.0,False,False,ADJ,False,False,False,False,False
12477,inspiring,QUALIFIER,10.0,3.0,13.0,9.0,False,False,VERB,False,False,False,False,False
16543,philosophical,QUALIFIER,1.0,16.0,17.0,13.0,False,False,ADJ,False,False,False,False,False
12458,inspirational,QUALIFIER,40.0,38.0,78.0,13.0,False,False,ADJ,False,False,False,False,False
12161,immersive,QUALIFIER,7.0,5.0,12.0,9.0,False,False,ADJ,False,False,False,False,False
11365,heartfelt,QUALIFIER,279.0,13.0,292.0,9.0,False,False,VERB,False,False,False,False,False
16531,pessimistic,QUALIFIER,0.0,60.0,60.0,11.0,False,False,NOUN,False,False,False,False,False
12403,infectious,QUALIFIER,47.0,6.0,53.0,10.0,False,False,ADJ,False,False,False,False,False
3318,beat,STRUCTURE,646.0,11.0,657.0,4.0,False,False,VERB,False,False,False,False,True
21971,trap beats,STRUCTURE,9.0,18.0,27.0,10.0,True,False,"NOUN, NOUN",False,False,False,False,True
11214,harmony,STRUCTURE,30.0,22.0,52.0,7.0,False,False,NOUN,False,False,False,False,False
4416,catchy instrumental intro,STRUCTURE,70.0,0.0,70.0,25.0,False,False,"VERB, ADJ, NOUN",False,False,False,False,True
3326,beat drop,STRUCTURE,14.0,0.0,14.0,9.0,False,False,"VERB, NOUN",False,False,False,False,True
3968,breakup,STRUCTURE,4.0,206.0,210.0,7.0,False,False,NOUN,False,False,False,False,True
3966,breaks,STRUCTURE,7.0,7.0,14.0,6.0,True,False,NOUN,False,False,False,False,True
3959,breakdowns,STRUCTURE,6.0,4.0,10.0,10.0,False,False,NOUN,False,False,False,False,True
14459,medium tempo,STRUCTURE,10.0,0.0,10.0,12.0,False,False,"NOUN, NOUN",False,False,False,False,False
3956,breakdown,STRUCTURE,15.0,0.0,15.0,9.0,False,False,NOUN,False,False,False,False,True
17127,power chords,STRUCTURE,3.0,8.0,11.0,12.0,False,False,"NOUN, NOUN",False,False,False,False,True
14802,melody,STRUCTURE,22.0,1.0,23.0,6.0,False,False,NOUN,False,False,False,False,True
3358,beats,STRUCTURE,152.0,6.0,158.0,5.0,True,False,NOUN,False,False,False,False,True
14972,mid-tempo,STRUCTURE,19.0,9.0,28.0,9.0,False,False,"PROPN, NOUN, NOUN",False,False,False,False,True
4421,catchy intro,STRUCTURE,13.0,0.0,13.0,12.0,False,False,"PROPN, PROPN",False,False,False,False,True
4430,catchy melodies,STRUCTURE,18.0,9.0,27.0,15.0,False,False,"VERB, NOUN",False,False,False,False,True
4431,catchy melody,STRUCTURE,20.0,1.0,21.0,13.0,False,False,"VERB, NOUN",False,False,False,False,True
4389,catchy chorus,STRUCTURE,36.0,3.0,39.0,13.0,False,False,"VERB, NOUN",False,False,False,False,True
11453,heavy guitar riffs,STRUCTURE,14.0,5.0,19.0,18.0,False,True,"ADJ, NOUN, NOUN",False,False,False,False,True
11004,handclaps,STRUCTURE,2.0,11.0,13.0,9.0,False,False,NOUN,False,False,False,False,False
3804,bounce drop,STRUCTURE,70.0,1.0,71.0,11.0,True,False,"NOUN, NOUN",False,False,False,False,True
4412,catchy hooks,STRUCTURE,13.0,6.0,19.0,12.0,False,False,"PROPN, NOUN",False,False,False,False,True
17187,powerful chorus,STRUCTURE,10.0,2.0,12.0,15.0,False,False,"ADJ, NOUN",False,False,False,False,True
10867,guitar riff,STRUCTURE,26.0,3.0,29.0,11.0,False,True,"PROPN, PROPN",False,False,False,False,True
10845,guitar intro,STRUCTURE,11.0,0.0,11.0,12.0,False,True,"PROPN, PROPN",False,False,False,False,True
4696,chill beats,STRUCTURE,10.0,0.0,10.0,11.0,True,False,"NOUN, NOUN",False,False,False,False,True
3473,big beat,STRUCTURE,19.0,43.0,62.0,8.0,True,False,"ADJ, NOUN",False,False,False,False,True
4871,chorus,STRUCTURE,71.0,9.0,80.0,6.0,False,False,NOUN,False,False,False,False,True
11512,heavy riffs,STRUCTURE,10.0,3.0,13.0,11.0,False,False,"ADJ, NOUN",False,False,False,False,True
11196,harmonies,STRUCTURE,38.0,71.0,109.0,9.0,False,False,NOUN,False,False,False,False,False
10870,guitar riffs,STRUCTURE,15.0,0.0,15.0,12.0,False,True,"PROPN, NOUN",False,False,False,False,True
10878,guitar solo,STRUCTURE,84.0,7.0,91.0,11.0,False,True,"PROPN, PROPN",False,False,False,False,True
12489,instrumental,STRUCTURE,121.0,1872.0,1993.0,12.0,False,False,ADJ,False,False,False,False,False
3191,bass drop,STRUCTURE,28.0,0.0,28.0,9.0,False,True,"NOUN, NOUN",False,False,False,False,True
9140,fast tempo,STRUCTURE,41.0,0.0,41.0,10.0,False,False,"ADV, NOUN",False,False,False,False,True
9123,fast rap,STRUCTURE,13.0,0.0,13.0,8.0,True,False,"ADJ, NOUN",False,False,False,False,True
16643,piano solo,STRUCTURE,5.0,11.0,16.0,10.0,False,True,"PROPN, NOUN",False,False,False,False,True
7189,driving beat,STRUCTURE,12.0,5.0,17.0,12.0,False,False,"VERB, NOUN",False,False,False,False,True
9112,fast paced,STRUCTURE,24.0,8.0,32.0,10.0,False,False,"ADV, VERB",False,False,False,False,True
3944,breakbeat,STRUCTURE,43.0,85.0,128.0,9.0,True,False,ADJ,False,False,False,False,True
7388,duet,STRUCTURE,100.0,20.0,120.0,4.0,False,False,NOUN,False,False,False,False,False
9068,fast beat,STRUCTURE,11.0,0.0,11.0,9.0,False,False,"ADV, NOUN",False,False,False,False,True
7470,dynamic range,STRUCTURE,5.0,6.0,11.0,13.0,False,False,"ADJ, NOUN",False,False,False,False,True
9058,fast,STRUCTURE,289.0,16.0,305.0,4.0,False,False,VERB,False,False,False,False,True
16614,piano intro,STRUCTURE,10.0,0.0,10.0,11.0,False,True,"PROPN, NOUN",False,False,False,False,True
19953,solo,STRUCTURE,14.0,2.0,16.0,4.0,False,False,NOUN,False,False,False,False,True
12176,improvisation,STRUCTURE,2.0,53.0,55.0,13.0,False,False,PROPN,False,False,False,False,False
7938,electronic beats,STRUCTURE,13.0,4.0,17.0,16.0,True,False,"ADJ, NOUN",False,False,False,False,True
12651,intro,STRUCTURE,54.0,25.0,79.0,5.0,False,False,PROPN,False,False,False,False,True
18334,riffs,STRUCTURE,27.0,9.0,36.0,5.0,False,False,VERB,False,False,False,False,True
18226,rhythm,STRUCTURE,18.0,3.0,21.0,6.0,False,False,NOUN,False,False,False,False,False
5717,crescendo,STRUCTURE,8.0,3.0,11.0,9.0,False,False,PROPN,False,False,False,False,False
9155,fast-paced,STRUCTURE,101.0,8.0,109.0,10.0,False,False,"ADV, PUNCT, VERB",False,False,False,False,True
7010,downbeat,STRUCTURE,16.0,7.0,23.0,8.0,False,False,ADJ,False,False,False,False,True
1755,afrobeats,STRUCTURE,13.0,8.0,21.0,9.0,True,False,NOUN,False,False,False,False,True
12503,instrumental intro,STRUCTURE,21.0,0.0,21.0,18.0,False,False,"ADJ, NOUN",False,False,False,False,True
22301,uncommon time signatures,STRUCTURE,0.0,38.0,38.0,24.0,False,False,"ADJ, NOUN, NOUN",False,False,False,False,True
22397,upbeat,STRUCTURE,715.0,143.0,858.0,6.0,False,False,ADJ,False,False,False,False,True
22479,upbeat tempo,STRUCTURE,21.0,4.0,25.0,12.0,False,False,"PROPN, PROPN",False,False,False,False,True
16115,on the 1 beats,STRUCTURE,14.0,0.0,14.0,14.0,True,False,"ADP, DET, NUM, NOUN",False,False,False,False,True
19604,slow tempo,STRUCTURE,66.0,9.0,75.0,10.0,False,False,"PROPN, NOUN",False,False,False,False,True
22549,uptempo,STRUCTURE,47.0,18.0,65.0,7.0,False,False,ADJ,False,False,False,False,True
7215,drop,STRUCTURE,14.0,2.0,16.0,4.0,False,False,NOUN,False,False,False,False,True
1746,afrobeat,STRUCTURE,71.0,36.0,107.0,8.0,True,False,VERB,False,False,False,False,True
20822,suite,STRUCTURE,2.0,9.0,11.0,5.0,False,False,NOUN,False,False,False,False,False
19440,slow,STRUCTURE,624.0,22.0,646.0,4.0,False,False,ADJ,False,False,False,False,True
19465,slow beat,STRUCTURE,8.0,5.0,13.0,9.0,False,False,"PROPN, NOUN",False,False,False,False,True
20657,strong beat,STRUCTURE,12.0,0.0,12.0,11.0,False,False,"ADJ, NOUN",False,False,False,False,True
16324,outro,STRUCTURE,7.0,45.0,52.0,5.0,False,False,PROPN,False,False,False,False,True
22971,vocals,VOICE,142.0,11.0,153.0,6.0,False,False,NOUN,True,False,False,False,False
22883,vocal,VOICE,85.0,31.0,116.0,5.0,False,False,ADJ,True,False,False,False,False
23542,woman vocal,VOICE,13.0,0.0,13.0,11.0,False,False,"NOUN, ADJ",True,False,False,False,False
22908,vocal group,VOICE,0.0,33.0,33.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
2936,autotune,VOICE,9.0,13.0,22.0,8.0,False,False,ADV,False,False,False,False,False
2502,androgynous vocals,VOICE,2.0,26.0,28.0,18.0,False,False,"ADJ, NOUN",True,False,False,False,False
22892,vocal chops,VOICE,8.0,3.0,11.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
14248,male voices,VOICE,15.0,0.0,15.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
17259,powerful vocals,VOICE,25.0,8.0,33.0,15.0,False,False,"ADJ, NOUN",True,False,False,False,False
13441,layered vocals,VOICE,5.0,7.0,12.0,14.0,False,False,"VERB, NOUN",True,False,False,False,False
20184,soulful vocals,VOICE,12.0,6.0,18.0,14.0,False,False,"ADJ, NOUN",True,False,False,False,False
20160,soulful male vocalist,VOICE,0.0,14.0,14.0,21.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
20065,soprano,VOICE,9.0,2.0,11.0,7.0,False,False,NOUN,True,False,False,False,False
18404,robotic voice,VOICE,9.0,1.0,10.0,13.0,False,False,"ADJ, NOUN",True,False,False,False,False
9026,falsetto,VOICE,7.0,8.0,15.0,8.0,False,False,NOUN,True,False,False,False,False
19927,soft vocals,VOICE,12.0,2.0,14.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
19739,smooth vocals,VOICE,7.0,5.0,12.0,13.0,False,False,"ADJ, NOUN",True,False,False,False,False
17892,raspy voice,VOICE,6.0,6.0,12.0,11.0,False,False,"NOUN, PROPN",True,False,False,False,False
17210,powerful female vocals,VOICE,9.0,4.0,13.0,22.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
9448,female vocalist,VOICE,65.0,2679.0,2744.0,15.0,False,False,"ADJ, NOUN",True,False,False,False,False
9461,female vocalists,VOICE,0.0,90.0,90.0,16.0,False,False,"ADJ, NOUN",True,False,False,False,False
9465,female vocals,VOICE,657.0,147.0,804.0,13.0,False,False,"ADJ, NOUN",True,False,False,False,False
9481,female voice,VOICE,451.0,4.0,455.0,12.0,False,False,"ADJ, NOUN",True,False,False,False,False
9492,female voices,VOICE,14.0,1.0,15.0,13.0,False,False,"ADJ, NOUN",True,False,False,False,False
19308,singer songwriter,VOICE,7.0,5.0,12.0,17.0,False,False,"NOUN, NOUN",True,False,False,False,False
10665,gritty female vocal,VOICE,18.0,0.0,18.0,19.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
11219,harmony vocal group,VOICE,0.0,25.0,25.0,19.0,False,False,"PROPN, PROPN, NOUN",True,False,False,False,False
9430,female vocal,VOICE,254.0,65.0,319.0,12.0,False,False,"ADJ, NOUN",True,False,False,False,False
14124,male lead,VOICE,12.0,0.0,12.0,9.0,False,False,"NOUN, NOUN",False,False,False,False,False
9389,female singer,VOICE,297.0,18.0,315.0,13.0,False,False,"ADJ, NOUN",True,False,False,False,False
14201,male vocal,VOICE,255.0,60.0,315.0,10.0,False,False,"ADJ, NOUN",True,False,False,False,False
4576,chant,VOICE,8.0,5.0,13.0,5.0,False,False,NOUN,False,False,False,False,False
14159,male singer,VOICE,162.0,5.0,167.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
4816,choir,VOICE,118.0,53.0,171.0,5.0,False,False,VERB,True,False,False,False,False
15012,miku voice,VOICE,30.0,0.0,30.0,10.0,False,False,"ADJ, NOUN",True,False,False,False,False
5149,clean vocals,VOICE,23.0,7.0,30.0,12.0,False,False,"ADJ, NOUN",True,False,False,False,False
5214,clear vocals,VOICE,59.0,4.0,63.0,12.0,False,False,"ADJ, NOUN",True,False,False,False,False
14286,man voice,VOICE,20.0,0.0,20.0,9.0,False,False,"NOUN, NOUN",True,False,False,False,False
14228,male voice,VOICE,638.0,10.0,648.0,10.0,False,False,"ADJ, NOUN",True,False,False,False,False
14218,male vocals,VOICE,609.0,69.0,678.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
5216,clear voice,VOICE,34.0,6.0,40.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
21013,sweet voice,VOICE,14.0,0.0,14.0,11.0,False,False,"ADJ, NOUN",True,False,False,False,False
21011,sweet vocal,VOICE,11.0,0.0,11.0,11.0,False,False,"ADJ, ADJ",True,False,False,False,False
20995,sweet female voice,VOICE,30.0,0.0,30.0,18.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
20993,sweet female vocals,VOICE,18.0,0.0,18.0,19.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
20991,sweet female vocal,VOICE,37.0,0.0,37.0,18.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
6507,deep male vocals,VOICE,15.0,2.0,17.0,16.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
6508,deep male voice,VOICE,27.0,1.0,28.0,15.0,False,False,"ADJ, ADJ, NOUN",True,False,False,False,False
14217,male vocalists,VOICE,3.0,65.0,68.0,14.0,False,False,"NOUN, NOUN",True,False,False,False,False
6563,deep voice,VOICE,24.0,13.0,37.0,10.0,False,False,"ADJ, NOUN",True,False,False,False,False
14211,male vocalist,VOICE,76.0,4484.0,4560.0,13.0,False,False,"ADJ, NOUN",True,False,False,False,False
462,2000s,YEAR,29.0,69.0,98.0,5.0,False,False,NUM,False,False,True,False,False
413,1990s,YEAR,12.0,77.0,89.0,5.0,False,False,NOUN,False,False,True,False,False
381,1980s,YEAR,24.0,73.0,97.0,5.0,False,False,NUM,False,False,True,False,False
301,1950s,YEAR,22.0,26.0,48.0,5.0,False,False,NUM,False,False,True,False,False
315,1960s,YEAR,28.0,17.0,45.0,5.0,False,False,NOUN,False,False,True,False,False
294,1940s,YEAR,9.0,23.0,32.0,5.0,False,False,NOUN,False,False,True,False,False
490,2010s,YEAR,6.0,104.0,110.0,5.0,False,False,NUM,False,False,True,False,False
343,1970s,YEAR,25.0,49.0,74.0,5.0,False,False,NUM,False,False,True,False,False
499,2019,YEAR,2.0,14.0,16.0,4.0,False,False,NUM,False,False,True,False,False
793,80s,YEAR,276.0,24.0,300.0,3.0,False,False,NOUN,False,False,True,False,False
505,2020s,YEAR,2.0,91.0,93.0,5.0,False,False,NUM,False,False,True,False,False
514,2024,YEAR,4.0,21.0,25.0,4.0,False,False,NUM,False,False,True,False,False
617,50s,YEAR,13.0,1.0,14.0,3.0,False,False,NOUN,False,False,True,False,False
649,60s,YEAR,30.0,10.0,40.0,3.0,False,False,NOUN,False,False,True,False,False
675,70's,YEAR,13.0,13.0,26.0,4.0,False,False,"NUM, PART",False,False,True,False,False
697,70s,YEAR,61.0,13.0,74.0,3.0,False,False,NOUN,False,False,True,False,False
745,80's,YEAR,65.0,17.0,82.0,4.0,False,False,"NUM, PART",False,False,True,False,False
788,808s,YEAR,15.0,1.0,16.0,4.0,False,False,NOUN,False,False,True,False,False
904,90's,YEAR,12.0,0.0,12.0,4.0,False,False,"NUM, PART",False,False,True,False,False
933,90s,YEAR,192.0,29.0,221.0,3.0,False,False,NOUN,False,False,True,False,False
501,2020,YEAR,4.0,9.0,13.0,4.0,False,False,NUM,False,False,True,False,False
142,00s,YEAR,3.0,7.0,10.0,3.0,False,False,NOUN,False,False,True,False,False
